"year","funder","intervention","totcostK","treat","growthrate","numfund"
1994,"The World Bank","manage",1198.78394605394,1,-1.25157941673997,1
1994,"The World Bank","manage",1198.78394605394,1,-0.0149640432056436,1
1994,"The World Bank","manage",1198.78394605394,1,0.005485916847118,1
1994,"The World Bank","manage",1198.78394605394,1,-0.733140615369321,1
1994,"The World Bank","manage",1198.78394605394,1,-10.7847110538938,1
1994,"The World Bank","manage",1198.78394605394,1,-0.609022981402493,1
1994,"The World Bank","manage",1198.78394605394,1,-1.66735972017804,1
1994,"The World Bank","aprotect",474.548148148148,1,-0.646710796007218,1
1994,"The World Bank","aprotect",474.548148148148,1,-1.31463338661475,1
1994,"The World Bank","aprotect",474.548148148148,1,0.338282991594051,1
1994,"The World Bank","aprotect",474.548148148148,1,-0.0801103785778198,1
1994,"The World Bank","aprotect",474.548148148148,1,-0.334667464053918,1
1994,"The World Bank","aprotect",474.548148148148,1,-0.175120994911561,1
1994,"The World Bank","manage",1198.78394605394,1,0.338282991594051,1
1994,"The World Bank","manage",1198.78394605394,1,-0.0121600404530798,1
1994,"The World Bank","manage",1198.78394605394,1,-0.385903135689247,1
1994,"The World Bank","manage",1198.78394605394,1,-0.471335866849438,1
1994,"The World Bank","manage",1198.78394605394,1,-0.967595501542809,1
1994,"The World Bank","manage",1198.78394605394,1,5.21390480751784,1
1994,"The World Bank","manage",1198.78394605394,1,0.0388015185962028,1
1994,"The World Bank","manage",1198.78394605394,1,-3.33896011751118,1
1994,"The World Bank","manage",1198.78394605394,1,-1.65561429480315,1
1994,"The World Bank","manage",1198.78394605394,1,-0.297484602344336,1
1994,"The World Bank","manage",1198.78394605394,1,-0.0540474454371367,1
1994,"The World Bank","manage",1198.78394605394,1,-6.19990018281322,1
1994,"The World Bank","manage",1198.78394605394,1,-1.55945606579649,1
1994,"The World Bank","manage",1198.78394605394,1,-3.45197214906501,1
1994,"The World Bank","manage",1198.78394605394,1,-0.45122960841606,1
1994,"The World Bank","manage",1198.78394605394,1,-0.655595160510425,1
1994,"The World Bank","manage",1198.78394605394,1,-2.22223882022606,1
1994,"The World Bank","manage",1198.78394605394,1,-2.99292720864485,1
1994,"The World Bank","manage",1198.78394605394,1,-13.8139485289069,1
1994,"The World Bank","aprotect",474.548148148148,1,0.725420169105715,1
1994,"The World Bank","aprotect",474.548148148148,1,0,1
1994,"The World Bank","aprotect",474.548148148148,1,-1.1243106907588,1
1994,"The World Bank","aprotect",474.548148148148,1,1.13302897608851,1
1994,"The World Bank","aprotect",474.548148148148,1,1.71346846251672,1
1994,"The World Bank","aprotect",474.548148148148,1,0.0391953585941961,1
1994,"The World Bank","aprotect",474.548148148148,1,0.0414251144006841,1
1994,"The World Bank","aprotect",474.548148148148,1,-0.252031191673825,1
1994,"The World Bank","manage",1198.78394605394,1,0.839570514549735,1
1995,"The World Bank","restore",97.2222222222225,1,1.97207415748933,1
1995,"The World Bank","restore",97.2222222222225,1,-0.546140017219664,1
1995,"The World Bank","restore",97.2222222222225,1,-0.500100911677505,1
1995,"The World Bank","restore",97.2222222222225,1,0.706380803144835,1
1995,"The World Bank","restore",97.2222222222225,1,-0.0872405745769172,1
1995,"The World Bank","manage",1198.78394605394,1,0,1
1995,"The World Bank","manage",1198.78394605394,1,0.0793203093548456,1
1995,"The World Bank","manage",1198.78394605394,1,-1.94719077541388,1
1995,"The World Bank","manage",1198.78394605394,1,-0.0872405745769172,1
1995,"The World Bank","manage",1198.78394605394,1,-0.0254178258749028,1
1995,"The World Bank","manage",1198.78394605394,1,-1.02964730739243,1
1995,"The World Bank","manage",1198.78394605394,1,-11.4036877992196,1
1995,"The World Bank","manage",1198.78394605394,1,-0.56808343148545,1
1995,"The World Bank","manage",1198.78394605394,1,-1.59245698987328,1
1995,"The World Bank","aprotect",474.548148148148,1,-3.81282371025854,1
1995,"The World Bank","aprotect",474.548148148148,1,1.97207415748933,1
1995,"The World Bank","aprotect",474.548148148148,1,-0.175764333897835,1
1995,"The World Bank","aprotect",474.548148148148,1,-1.83931135585413,1
1995,"The World Bank","aprotect",474.548148148148,1,0.706380803144835,1
1995,"The World Bank","aprotect",474.548148148148,1,0.0169385717637376,1
1995,"The World Bank","manage",1198.78394605394,1,-0.175764333897835,1
1995,"The World Bank","manage",1198.78394605394,1,0.106528896204108,1
1995,"The World Bank","manage",1198.78394605394,1,-0.546140017219664,1
1995,"The World Bank","manage",1198.78394605394,1,-0.460218086706258,1
1995,"The World Bank","manage",1198.78394605394,1,-0.829405155847786,1
1995,"The World Bank","manage",1198.78394605394,1,-3.19622217860221,1
1995,"The World Bank","manage",1198.78394605394,1,0.102148552025485,1
1995,"The World Bank","manage",1198.78394605394,1,-3.60899113256351,1
1995,"The World Bank","manage",1198.78394605394,1,-2.21239245460971,1
1995,"The World Bank","manage",1198.78394605394,1,-0.53047214889544,1
1995,"The World Bank","manage",1198.78394605394,1,-0.498875621501887,1
1995,"The World Bank","manage",1198.78394605394,1,-6.9144182192281,1
1995,"The World Bank","manage",1198.78394605394,1,-1.50556466046314,1
1995,"The World Bank","manage",1198.78394605394,1,-2.27548590736598,1
1995,"The World Bank","manage",1198.78394605394,1,-1.74514372326757,1
1995,"The World Bank","manage",1198.78394605394,1,-2.20421433039333,1
1995,"The World Bank","manage",1198.78394605394,1,-2.71274097472236,1
1995,"The World Bank","manage",1198.78394605394,1,-5.20348604709389,1
1995,"The World Bank","manage",1198.78394605394,1,-7.82215328154975,1
1995,"The World Bank","aprotect",474.548148148148,1,-0.0657302655909694,1
1995,"The World Bank","aprotect",474.548148148148,1,0,1
1995,"The World Bank","aprotect",474.548148148148,1,1.63259188085434,1
1995,"The World Bank","aprotect",474.548148148148,1,0.682342422951783,1
1995,"The World Bank","aprotect",474.548148148148,1,-3.03028608994488,1
1995,"The World Bank","aprotect",474.548148148148,1,0.768488449670048,1
1995,"The World Bank","aprotect",474.548148148148,1,0.0531359349448151,1
1995,"The World Bank","aprotect",474.548148148148,1,0.426071982779377,1
1995,"The World Bank","manage",1198.78394605394,1,0.362950070369833,1
1996,"The World Bank","aprotect",474.548148148148,1,0.505228192781487,1
1996,"The World Bank","aprotect",474.548148148148,1,0.668503754267337,1
1996,"The World Bank","restore",97.2222222222225,1,0.668503754267337,1
1996,"The World Bank","restore",97.2222222222225,1,-0.479652359210509,1
1996,"The World Bank","restore",97.2222222222225,1,-0.52725287746742,1
1996,"The World Bank","restore",97.2222222222225,1,12.9592211181998,1
1996,"The World Bank","restore",97.2222222222225,1,-0.0989051751968261,1
1996,"The World Bank","manage",1198.78394605394,1,0,1
1996,"The World Bank","manage",1198.78394605394,1,-0.203871356317372,1
1996,"The World Bank","manage",1198.78394605394,1,-0.432788223807219,1
1996,"The World Bank","manage",1198.78394605394,1,-0.0989051751968261,1
1996,"The World Bank","manage",1198.78394605394,1,-0.0508286055775605,1
1996,"The World Bank","manage",1198.78394605394,1,-1.19234630064963,1
1996,"The World Bank","manage",1198.78394605394,1,-9.78325948630876,1
1996,"The World Bank","manage",1198.78394605394,1,-4.01661594904261,1
1996,"The World Bank","manage",1198.78394605394,1,-0.431843630201587,1
1996,"The World Bank","aprotect",474.548148148148,1,-0.197974473864247,1
1996,"The World Bank","aprotect",474.548148148148,1,-0.95233752103955,1
1996,"The World Bank","aprotect",474.548148148148,1,12.9592211181998,1
1996,"The World Bank","aprotect",474.548148148148,1,0.60625641026755,1
1996,"The World Bank","manage",1198.78394605394,1,-0.197974473864247,1
1996,"The World Bank","manage",1198.78394605394,1,0.102370480534687,1
1996,"The World Bank","manage",1198.78394605394,1,-0.479652359210509,1
1996,"The World Bank","manage",1198.78394605394,1,-0.613328473550477,1
1996,"The World Bank","manage",1198.78394605394,1,-2.0035258424492,1
1996,"The World Bank","manage",1198.78394605394,1,3.85250184293855,1
1996,"The World Bank","manage",1198.78394605394,1,-0.139201422439515,1
1996,"The World Bank","manage",1198.78394605394,1,-2.71047910043356,1
1996,"The World Bank","manage",1198.78394605394,1,-2.14685219278635,1
1996,"The World Bank","manage",1198.78394605394,1,-0.804812118973114,1
1996,"The World Bank","manage",1198.78394605394,1,-0.00331784956304773,1
1996,"The World Bank","manage",1198.78394605394,1,-7.31278791542107,1
1996,"The World Bank","manage",1198.78394605394,1,-2.0741905283864,1
1996,"The World Bank","manage",1198.78394605394,1,-1.72105148114312,1
1996,"The World Bank","manage",1198.78394605394,1,-0.634375290530512,1
1996,"The World Bank","manage",1198.78394605394,1,-1.46221150042435,1
1996,"The World Bank","manage",1198.78394605394,1,-1.94159960707564,1
1996,"The World Bank","manage",1198.78394605394,1,-4.63686390854377,1
1996,"The World Bank","manage",1198.78394605394,1,-10.0997653217326,1
1996,"The World Bank","aprotect",474.548148148148,1,1.60355850136536,1
1996,"The World Bank","aprotect",474.548148148148,1,0,1
1996,"The World Bank","aprotect",474.548148148148,1,0.42533145406472,1
1996,"The World Bank","aprotect",474.548148148148,1,-1.45393537500013,1
1996,"The World Bank","aprotect",474.548148148148,1,-1.30017883668613,1
1996,"The World Bank","aprotect",474.548148148148,1,1.06734461505751,1
1996,"The World Bank","aprotect",474.548148148148,1,-0.0654499462765986,1
1996,"The World Bank","aprotect",474.548148148148,1,-0.378288013060779,1
1996,"The World Bank","manage",1198.78394605394,1,0.067779173157426,1
1997,"The World Bank","aprotect",474.548148148148,1,-1.69344835022453,1
1997,"The World Bank","aprotect",474.548148148148,1,3.5479259794556,1
1997,"The World Bank","restore",97.2222222222225,1,3.5479259794556,1
1997,"The World Bank","restore",97.2222222222225,1,1.27186888881206,1
1997,"The World Bank","restore",97.2222222222225,1,-0.383102561519553,1
1997,"The World Bank","restore",97.2222222222225,1,0.939832756662204,1
1997,"The World Bank","restore",97.2222222222225,1,-0.225978538267439,1
1997,"The World Bank","manage",1058.13394605394,1,-2.33971600043151e-05,1
1997,"The World Bank","manage",1058.13394605394,1,-0.542404233959614,1
1997,"The World Bank","manage",1058.13394605394,1,-1.07904963631773,1
1997,"The World Bank","manage",1058.13394605394,1,-0.225978538267439,1
1997,"The World Bank","manage",1058.13394605394,1,-0.125270013875661,1
1997,"The World Bank","manage",1058.13394605394,1,-0.652133999652061,1
1997,"The World Bank","manage",1058.13394605394,1,-4.13655391228146,1
1997,"The World Bank","manage",1058.13394605394,1,-0.916439770267409,1
1997,"The World Bank","manage",1058.13394605394,1,0.0547906513870688,1
1997,"The World Bank","aprotect",474.548148148148,1,1.41365969387577,1
1997,"The World Bank","aprotect",474.548148148148,1,-2.23150520642668,1
1997,"The World Bank","aprotect",474.548148148148,1,0.939832756662204,1
1997,"The World Bank","aprotect",474.548148148148,1,-0.896520861225151,1
1997,"The World Bank","manage",1058.13394605394,1,1.41365969387577,1
1997,"The World Bank","manage",1058.13394605394,1,0.0130863425168095,1
1997,"The World Bank","manage",1058.13394605394,1,1.27186888881206,1
1997,"The World Bank","manage",1058.13394605394,1,-0.992677145741385,1
1997,"The World Bank","manage",1058.13394605394,1,-1.82071819078697,1
1997,"The World Bank","manage",1058.13394605394,1,-1.37236439883479,1
1997,"The World Bank","manage",1058.13394605394,1,0.272302835432458,1
1997,"The World Bank","manage",1058.13394605394,1,-1.17763771994455,1
1997,"The World Bank","manage",1058.13394605394,1,-1.00063491781809,1
1997,"The World Bank","manage",1058.13394605394,1,-0.47358967171912,1
1997,"The World Bank","manage",1058.13394605394,1,-0.363146747915181,1
1997,"The World Bank","manage",1058.13394605394,1,-2.10494630054804,1
1997,"The World Bank","manage",1058.13394605394,1,-0.814062520018324,1
1997,"The World Bank","manage",1058.13394605394,1,-0.975796300261063,1
1997,"The World Bank","manage",1058.13394605394,1,-1.14482309152304,1
1997,"The World Bank","manage",1058.13394605394,1,-1.29594111013977,1
1997,"The World Bank","manage",1058.13394605394,1,-0.869048538683795,1
1997,"The World Bank","manage",1058.13394605394,1,-1.74215343101447,1
1997,"The World Bank","manage",1058.13394605394,1,-8.09077359395843,1
1997,"The World Bank","aprotect",474.548148148148,1,1.39778771798113,1
1997,"The World Bank","aprotect",474.548148148148,1,0,1
1997,"The World Bank","aprotect",474.548148148148,1,1.43762999183173,1
1997,"The World Bank","aprotect",474.548148148148,1,-0.415989112289852,1
1997,"The World Bank","aprotect",474.548148148148,1,-1.5053772460988,1
1997,"The World Bank","aprotect",474.548148148148,1,1.12971798067618,1
1997,"The World Bank","aprotect",474.548148148148,1,0.0190999542752927,1
1997,"The World Bank","aprotect",474.548148148148,1,0.163563255235728,1
1997,"The World Bank","manage",1058.13394605394,1,-0.095557405006508,1
1998,"The World Bank","aprotect",474.548148148148,1,5.31035422165572,1
1998,"The World Bank","aprotect",474.548148148148,1,0.827957938838084,1
1998,"The World Bank","restore",97.2222222222225,1,0.827957938838084,1
1998,"The World Bank","restore",97.2222222222225,1,0.144315223349965,1
1998,"The World Bank","restore",97.2222222222225,1,-0.188065066645595,1
1998,"The World Bank","restore",97.2222222222225,1,-0.263687534199631,1
1998,"The World Bank","restore",97.2222222222225,1,-0.10231990256509,1
1998,"The World Bank","manage",1058.13394605394,1,-0.0487247614151989,1
1998,"The World Bank","manage",1058.13394605394,1,0.766599981019652,1
1998,"The World Bank","manage",1058.13394605394,1,-0.0895324014712829,1
1998,"The World Bank","manage",1058.13394605394,1,-0.10231990256509,1
1998,"The World Bank","manage",1058.13394605394,1,-0.0589804007057538,1
1998,"The World Bank","manage",1058.13394605394,1,-0.477679261911178,1
1998,"The World Bank","manage",1058.13394605394,1,-5.57209501308246,1
1998,"The World Bank","manage",1058.13394605394,1,-1.12736307947563,1
1998,"The World Bank","manage",1058.13394605394,1,0.038158044939542,1
1998,"The World Bank","aprotect",474.548148148148,1,0.15105510216936,1
1998,"The World Bank","aprotect",474.548148148148,1,-0.386206513922341,1
1998,"The World Bank","aprotect",474.548148148148,1,-0.263687534199631,1
1998,"The World Bank","aprotect",474.548148148148,1,-1.72396027352037,1
1998,"The World Bank","manage",1058.13394605394,1,0.15105510216936,1
1998,"The World Bank","manage",1058.13394605394,1,0.167829148472571,1
1998,"The World Bank","manage",1058.13394605394,1,0.144315223349965,1
1998,"The World Bank","manage",1058.13394605394,1,-1.14683242234656,1
1998,"The World Bank","manage",1058.13394605394,1,-2.17124767702434,1
1998,"The World Bank","manage",1058.13394605394,1,1.08090742839429,1
1998,"The World Bank","manage",1058.13394605394,1,-0.220618708597326,1
1998,"The World Bank","manage",1058.13394605394,1,-1.31691819943985,1
1998,"The World Bank","manage",1058.13394605394,1,-0.564465812165099,1
1998,"The World Bank","manage",1058.13394605394,1,-0.731513877571981,1
1998,"The World Bank","manage",1058.13394605394,1,-1.40530140784709,1
1998,"The World Bank","manage",1058.13394605394,1,-6.40995679199544,1
1998,"The World Bank","manage",1058.13394605394,1,-1.15472016937321,1
1998,"The World Bank","manage",1058.13394605394,1,-1.84977956911464,1
1998,"The World Bank","manage",1058.13394605394,1,-0.402438424261059,1
1998,"The World Bank","manage",1058.13394605394,1,-0.7969675456237,1
1998,"The World Bank","manage",1058.13394605394,1,-1.23514019502,1
1998,"The World Bank","manage",1058.13394605394,1,-4.89157383001836,1
1998,"The World Bank","manage",1058.13394605394,1,-6.02747176956163,1
1998,"The World Bank","aprotect",474.548148148148,1,1.41675595322157,1
1998,"The World Bank","aprotect",474.548148148148,1,0,1
1998,"The World Bank","aprotect",474.548148148148,1,-0.88895327439827,1
1998,"The World Bank","aprotect",474.548148148148,1,-0.438842128811486,1
1998,"The World Bank","aprotect",474.548148148148,1,1.15894101520914,1
1998,"The World Bank","aprotect",474.548148148148,1,0.353443587942521,1
1998,"The World Bank","aprotect",474.548148148148,1,0.0114109613555633,1
1998,"The World Bank","aprotect",474.548148148148,1,-0.523629718231191,1
1998,"The World Bank","manage",1058.13394605394,1,0.188984661960896,1
1999,"The World Bank","aprotect",0,1,1.74651063013051,1
1999,"The World Bank","aprotect",0,1,-1.0001899094223,1
1999,"The World Bank","restore",97.2222222222225,1,-1.0001899094223,1
1999,"The World Bank","restore",97.2222222222225,1,0.608580293423086,1
1999,"The World Bank","restore",97.2222222222225,1,-0.163843375312714,1
1999,"The World Bank","restore",97.2222222222225,1,2.99122174420262,1
1999,"The World Bank","restore",97.2222222222225,1,-0.105330819918378,1
1999,"The World Bank","manage",1058.13394605394,1,-0.0598033555235303,1
1999,"The World Bank","manage",1058.13394605394,1,-0.736238361262173,1
1999,"The World Bank","manage",1058.13394605394,1,-0.93682554757201,1
1999,"The World Bank","manage",1058.13394605394,1,-0.105330819918378,1
1999,"The World Bank","manage",1058.13394605394,1,-0.0676040278270485,1
1999,"The World Bank","manage",1058.13394605394,1,-0.77905508677352,1
1999,"The World Bank","manage",1058.13394605394,1,-8.42600792763958,1
1999,"The World Bank","manage",1058.13394605394,1,-1.00793506562522,1
1999,"The World Bank","manage",1058.13394605394,1,-0.85468727441127,1
1999,"The World Bank","aprotect",0,1,-0.547760396799019,1
1999,"The World Bank","aprotect",0,1,3.37182412295277,1
1999,"The World Bank","aprotect",0,1,2.99122174420262,1
1999,"The World Bank","aprotect",0,1,-0.578237871752497,1
1999,"The World Bank","manage",1058.13394605394,1,-0.547760396799019,1
1999,"The World Bank","manage",1058.13394605394,1,0.0610237524799187,1
1999,"The World Bank","manage",1058.13394605394,1,0.608580293423086,1
1999,"The World Bank","manage",1058.13394605394,1,-1.05404460651021,1
1999,"The World Bank","manage",1058.13394605394,1,-1.72194354373341,1
1999,"The World Bank","manage",1058.13394605394,1,1.10135115600929,1
1999,"The World Bank","manage",1058.13394605394,1,-0.608847402753911,1
1999,"The World Bank","manage",1058.13394605394,1,-2.29051277890699,1
1999,"The World Bank","manage",1058.13394605394,1,-0.91184042425077,1
1999,"The World Bank","manage",1058.13394605394,1,-0.872946457426954,1
1999,"The World Bank","manage",1058.13394605394,1,-1.11693471945869,1
1999,"The World Bank","manage",1058.13394605394,1,-9.99254099822055,1
1999,"The World Bank","manage",1058.13394605394,1,-1.43319824658703,1
1999,"The World Bank","manage",1058.13394605394,1,-1.49691408532106,1
1999,"The World Bank","manage",1058.13394605394,1,-1.81260043508875,1
1999,"The World Bank","manage",1058.13394605394,1,-0.225448742774151,1
1999,"The World Bank","manage",1058.13394605394,1,-1.70033814140112,1
1999,"The World Bank","manage",1058.13394605394,1,-1.73167259899828,1
1999,"The World Bank","manage",1058.13394605394,1,-19.584572322758,1
1999,"The World Bank","aprotect",0,1,-0.336408505457494,1
1999,"The World Bank","aprotect",0,1,0,1
1999,"The World Bank","aprotect",0,1,0.406846127891754,1
1999,"The World Bank","aprotect",0,1,0.269891219997932,1
1999,"The World Bank","aprotect",0,1,-1.18283704148022,1
1999,"The World Bank","aprotect",0,1,0.607145574453282,1
1999,"The World Bank","aprotect",0,1,-0.0422190058503015,1
1999,"The World Bank","aprotect",0,1,-0.422434052341699,1
1999,"The World Bank","manage",1058.13394605394,1,-1.73937458867583,1
2000,"The World Bank","aprotect",5.55555555555556,1,-0.915743317451361,2
2000,"The World Bank","aprotect",5.55555555555556,1,-2.55306889996765,2
2000,"The World Bank","restore",97.2222222222225,1,-2.55306889996765,1
2000,"The World Bank","restore",97.2222222222225,1,0.54122417478152,1
2000,"The World Bank","restore",97.2222222222225,1,-0.39087355331476,1
2000,"The World Bank","restore",97.2222222222225,1,-1.05676491869593,1
2000,"The World Bank","restore",97.2222222222225,1,-0.0428962790386449,1
2000,"The World Bank","manage",929.253946053945,1,1.24099512533638,2
2000,"The World Bank","manage",929.253946053945,1,-0.716112516618829,2
2000,"The World Bank","manage",929.253946053945,1,-0.0428962790386449,2
2000,"The World Bank","manage",929.253946053945,1,0.0974174068887862,2
2000,"The World Bank","manage",929.253946053945,1,-0.71191046852634,2
2000,"The World Bank","manage",929.253946053945,1,-9.30739189098137,2
